id,count,unique_hashes,all_identical,created_list,updated_list,revisions,titles
6474037,2,1,True,2022-04-20T22:53:21.864019+00:00|2022-04-20T22:53:21.864019+00:00,2022-04-21T01:49:20.150135+00:00|2022-04-21T01:49:20.150135+00:00,2|2,Bayesian evidence-driven diagnosis of instrumental systematics for sky-averaged 21-cm cosmology experiments data | Bayesian evidence-driven diagnosis of instrumental systematics for sky-averaged 21-cm cosmology experiments data
6474041,2,1,True,2022-04-20T23:00:00.279944+00:00|2022-04-20T23:00:00.279944+00:00,2022-04-21T01:49:20.033624+00:00|2022-04-21T01:49:20.033624+00:00,2|2,VIIRS-based Fire Emission Inventory (data) | VIIRS-based Fire Emission Inventory (data)
6474058,2,1,True,2022-04-21T01:22:18.036792+00:00|2022-04-21T01:22:18.036792+00:00,2022-04-21T01:49:20.530027+00:00|2022-04-21T01:49:20.530027+00:00,2|2,VIIRS-based Fire Emission Inventory (data) | VIIRS-based Fire Emission Inventory (data)
6474126,2,1,True,2022-04-21T00:03:13.161129+00:00|2022-04-21T00:03:13.161129+00:00,2022-04-21T01:49:20.178730+00:00|2022-04-21T01:49:20.178730+00:00,2|2,Súmulas Vinculantes | Súmulas Vinculantes
6474144,2,1,True,2022-04-21T00:25:23.517623+00:00|2022-04-21T00:25:23.517623+00:00,2022-06-05T20:39:22.247432+00:00|2022-06-05T20:39:22.247432+00:00,3|3,"Age-specific differences in Asian Elephant defecation, dung decay, detection and their implication for dung count | Age-specific differences in Asian Elephant defecation, dung decay, detection and their implication for dung count"
6474146,2,1,True,2022-04-21T00:25:48.061249+00:00|2022-04-21T00:25:48.061249+00:00,2022-06-04T23:34:21.133679+00:00|2022-06-04T23:34:21.133679+00:00,3|3,Detection of Khapra Beetle environmental DNA using portable technologies in Australian biosecurity | Detection of Khapra Beetle environmental DNA using portable technologies in Australian biosecurity
6474150,2,1,True,2022-04-21T00:26:16.165421+00:00|2022-04-21T00:26:16.165421+00:00,2022-06-04T12:00:38.956191+00:00|2022-06-04T12:00:38.956191+00:00,3|3,Neighboring edges: interacting edge effects of linear disturbances on vegetation in treed fens | Neighboring edges: interacting edge effects of linear disturbances on vegetation in treed fens
6474152,2,1,True,2022-04-21T00:27:05.550283+00:00|2022-04-21T00:27:05.550283+00:00,2022-06-05T20:48:56.355820+00:00|2022-06-05T20:48:56.355820+00:00,3|3,Collective foraging: Experimentally-increased competition decreases group performance exploiting a permanent resource | Collective foraging: Experimentally-increased competition decreases group performance exploiting a permanent resource
6474154,2,1,True,2022-04-21T00:27:38.491774+00:00|2022-04-21T00:27:38.491774+00:00,2022-06-05T12:09:51.456164+00:00|2022-06-05T12:09:51.456164+00:00,3|3,Adjacent crop type impacts potential pollinator communities and their pollination services in remnants of natural vegeta | Adjacent crop type impacts potential pollinator communities and their pollination services in remnants of natural vegeta
6474156,2,1,True,2022-04-21T00:27:59.451092+00:00|2022-04-21T00:27:59.451092+00:00,2022-06-05T21:20:32.869577+00:00|2022-06-05T21:20:32.869577+00:00,3|3,Advance social information allows red crossbills (Loxia curvirostra) to better conserve body mass and intestinal mass du | Advance social information allows red crossbills (Loxia curvirostra) to better conserve body mass and intestinal mass du
6474158,2,1,True,2022-04-21T00:28:29.793186+00:00|2022-04-21T00:28:29.793186+00:00,2022-06-05T14:34:08.960340+00:00|2022-06-05T14:34:08.960340+00:00,3|3,A Double-Edged Sword: Parental care increases risk of offspring infection by a maternally-vectored parasite | A Double-Edged Sword: Parental care increases risk of offspring infection by a maternally-vectored parasite
6474160,2,1,True,2022-04-21T00:28:50.490700+00:00|2022-04-21T00:28:50.490700+00:00,2022-06-05T20:37:16.571729+00:00|2022-06-05T20:37:16.571729+00:00,3|3,Interspecific differences in root foraging precision cannot be directly inferred from species' mycorrhizal status or fin | Interspecific differences in root foraging precision cannot be directly inferred from species' mycorrhizal status or fin
6474162,2,1,True,2022-04-21T00:29:42.846082+00:00|2022-04-21T00:29:42.846082+00:00,2024-07-16T21:13:45.184902+00:00|2024-07-16T21:13:45.184902+00:00,10|10,Brood parasites that care: alternative nesting tactics in a subsocial wasp | Brood parasites that care: alternative nesting tactics in a subsocial wasp
6474164,2,1,True,2022-04-21T00:30:27.220763+00:00|2022-04-21T00:30:27.220763+00:00,2022-06-05T20:27:20.126231+00:00|2022-06-05T20:27:20.126231+00:00,3|3,Contrasting parasite-mediated reductions in fitness within vs. between patches of a nematode host | Contrasting parasite-mediated reductions in fitness within vs. between patches of a nematode host
6474166,2,1,True,2022-04-21T00:30:56.566461+00:00|2022-04-21T00:30:56.566461+00:00,2022-06-05T21:18:51.848983+00:00|2022-06-05T21:18:51.848983+00:00,3|3,Data from: Effect of altitude on volatile organic and phenolic compounds of artemisia brevifolia wall ex Dc. from the We | Data from: Effect of altitude on volatile organic and phenolic compounds of artemisia brevifolia wall ex Dc. from the We
6474168,2,1,True,2022-04-21T00:32:38.640956+00:00|2022-04-21T00:32:38.640956+00:00,2022-06-04T13:10:39.191276+00:00|2022-06-04T13:10:39.191276+00:00,3|3,"Data from: Species diversity and habitat use of birds in Menagesha Suba State Forest, central highlands of Ethiopia | Data from: Species diversity and habitat use of birds in Menagesha Suba State Forest, central highlands of Ethiopia"
6474171,2,1,True,2022-04-21T00:33:14.214933+00:00|2022-04-21T00:33:14.214933+00:00,2022-06-05T15:35:18.644060+00:00|2022-06-05T15:35:18.644060+00:00,3|3,Data From: Antibiotic treatment ameliorates the impact of stony coral tissue loss disease (SCTLD) on coral communities | Data From: Antibiotic treatment ameliorates the impact of stony coral tissue loss disease (SCTLD) on coral communities
6474175,2,1,True,2022-04-21T00:33:44.596252+00:00|2022-04-21T00:33:44.596252+00:00,2022-06-05T20:35:23.668357+00:00|2022-06-05T20:35:23.668357+00:00,3|3,"Long-term minnow community data from the Bayou Pierre, Mississippi | Long-term minnow community data from the Bayou Pierre, Mississippi"
6474177,2,1,True,2022-04-21T00:34:10.778291+00:00|2022-04-21T00:34:10.778291+00:00,2022-06-05T18:41:58.068320+00:00|2022-06-05T18:41:58.068320+00:00,3|3,No evidence that relatedness or familiarity modulate male harm in Drosophila melanogaster flies from a wild population | No evidence that relatedness or familiarity modulate male harm in Drosophila melanogaster flies from a wild population
6474179,2,1,True,2022-04-21T00:34:35.869686+00:00|2022-04-21T00:34:35.869686+00:00,2022-06-04T21:20:29.934491+00:00|2022-06-04T21:20:29.934491+00:00,3|3,Plasticity in guarding superb starlings | Plasticity in guarding superb starlings
6474181,2,1,True,2022-04-21T00:34:58.420032+00:00|2022-04-21T00:34:58.420032+00:00,2022-06-05T20:17:48.988323+00:00|2022-06-05T20:17:48.988323+00:00,3|3,Occurence data for species distribution modelling of wild Coffea canephora | Occurence data for species distribution modelling of wild Coffea canephora
6474185,2,1,True,2022-04-21T00:35:17.995146+00:00|2022-04-21T00:35:17.995146+00:00,2022-06-05T09:05:05.120015+00:00|2022-06-05T09:05:05.120015+00:00,3|3,Habitat shapes diversity of gut microbiomes in a wild population of blue tits Cyanistes caeruleus | Habitat shapes diversity of gut microbiomes in a wild population of blue tits Cyanistes caeruleus
6474187,2,1,True,2022-04-21T00:35:50.696225+00:00|2022-04-21T00:35:50.696225+00:00,2022-06-04T10:11:37.427371+00:00|2022-06-04T10:11:37.427371+00:00,3|3,Quantifying eco-evolutionary contributions to trait divergence in spatially structured systems | Quantifying eco-evolutionary contributions to trait divergence in spatially structured systems
6474189,2,1,True,2022-04-21T00:36:25.501308+00:00|2022-04-21T00:36:25.501308+00:00,2022-06-05T20:07:50.898523+00:00|2022-06-05T20:07:50.898523+00:00,3|3,Uncovering the effects of Müllerian mimicry on the evolution of conspicuousness in colour patterns | Uncovering the effects of Müllerian mimicry on the evolution of conspicuousness in colour patterns
6474191,2,1,True,2022-04-21T00:36:54.491998+00:00|2022-04-21T00:36:54.491998+00:00,2022-06-05T15:21:15.616732+00:00|2022-06-05T15:21:15.616732+00:00,3|3,Nanostring data from female and male crabs (Petrolisthes cinctipes) according to intertidal zone height and sampling dat | Nanostring data from female and male crabs (Petrolisthes cinctipes) according to intertidal zone height and sampling dat
6474193,2,1,True,2022-04-21T00:46:39.742548+00:00|2022-04-21T00:46:39.742548+00:00,2022-06-05T06:23:23.970500+00:00|2022-06-05T06:23:23.970500+00:00,3|3,Large contribution of woody plant expansion to recent vegetative greening of the Northern Great Plains | Large contribution of woody plant expansion to recent vegetative greening of the Northern Great Plains
6474203,2,1,True,2022-04-21T00:47:16.313933+00:00|2022-04-21T00:47:16.313933+00:00,2022-06-05T19:49:32.607808+00:00|2022-06-05T19:49:32.607808+00:00,3|3,"Effects of soil conditioning, root and shoot litter addition interact to determine the intensity of plant-soil feedback  | Effects of soil conditioning, root and shoot litter addition interact to determine the intensity of plant-soil feedback "
6474205,2,1,True,2022-04-21T00:49:29.347342+00:00|2022-04-21T00:49:29.347342+00:00,2022-06-05T19:13:57.237906+00:00|2022-06-05T19:13:57.237906+00:00,3|3,"Paleolimnological assessment of a hyper-eutrophic lake (Nowlans Lake, N.S., Canada) Cladoceran communities | Paleolimnological assessment of a hyper-eutrophic lake (Nowlans Lake, N.S., Canada) Cladoceran communities"
6474304,2,1,True,2022-04-21T03:12:59.564782+00:00|2022-04-21T03:12:59.564782+00:00,2022-06-04T10:13:03.633880+00:00|2022-06-04T10:13:03.633880+00:00,4|4,"Data from: Climate, competition, and the rise of mosasauroid ecomorphological disparity | Data from: Climate, competition, and the rise of mosasauroid ecomorphological disparity"
6474312,2,1,True,2022-04-21T03:30:21.593314+00:00|2022-04-21T03:30:21.593314+00:00,2022-04-21T13:49:14.730164+00:00|2022-04-21T13:49:14.730164+00:00,2|2,"Supplementary material 2 from: Dang NA, Jackson BM, Tomscha SA, Lilburne L, Burkhard K, Tran DD, Phi LH, Benavidez R (20 | Supplementary material 2 from: Dang NA, Jackson BM, Tomscha SA, Lilburne L, Burkhard K, Tran DD, Phi LH, Benavidez R (20"
6474326,2,1,True,2022-04-21T03:31:30.262374+00:00|2022-04-21T03:31:30.262374+00:00,2022-04-21T13:49:14.820906+00:00|2022-04-21T13:49:14.820906+00:00,2|2,"Supplementary material 1 from: Dang NA, Jackson BM, Tomscha SA, Lilburne L, Burkhard K, Tran DD, Phi LH, Benavidez R (20 | Supplementary material 1 from: Dang NA, Jackson BM, Tomscha SA, Lilburne L, Burkhard K, Tran DD, Phi LH, Benavidez R (20"
6474336,2,1,True,2022-04-21T03:47:50.458923+00:00|2022-04-21T03:47:50.458923+00:00,2022-04-21T13:49:14.805884+00:00|2022-04-21T13:49:14.805884+00:00,2|2,r/TheRedPill - All Datasets | r/TheRedPill - All Datasets
6474344,2,1,True,2022-04-21T03:56:02.010254+00:00|2022-04-21T03:56:02.010254+00:00,2022-06-05T16:19:40.181546+00:00|2022-06-05T16:19:40.181546+00:00,3|3,Species interactions in three Lemnaceae species growing along a gradient of zinc pollution | Species interactions in three Lemnaceae species growing along a gradient of zinc pollution
6474345,2,1,True,2022-04-21T04:01:57.965419+00:00|2022-04-21T04:01:57.965419+00:00,2022-04-21T13:49:15.063187+00:00|2022-04-21T13:49:15.063187+00:00,2|2,"Structure controlled earthquake behaviors induced by shale gas development in southern Sichuan basin, China | Structure controlled earthquake behaviors induced by shale gas development in southern Sichuan basin, China"
6474361,2,1,True,2022-04-21T16:22:54.223317+00:00|2022-04-21T16:22:54.223317+00:00,2022-04-22T01:49:17.175349+00:00|2022-04-22T01:49:17.175349+00:00,2|2,Meteorological and Flux Data in Two Rubber Plantations and a Natural Forest in Mainland Southeast Asia | Meteorological and Flux Data in Two Rubber Plantations and a Natural Forest in Mainland Southeast Asia
6474364,2,1,True,2022-04-21T04:27:19.245675+00:00|2022-04-21T04:27:19.245675+00:00,2022-04-21T13:49:14.791859+00:00|2022-04-21T13:49:14.791859+00:00,2|2,Ligand binding remodels protein side chain conformational heterogeneity | Ligand binding remodels protein side chain conformational heterogeneity
6474366,2,1,True,2022-04-21T17:47:39.084808+00:00|2022-04-21T17:47:39.084808+00:00,2022-04-22T01:49:16.847712+00:00|2022-04-22T01:49:16.847712+00:00,2|2,WRF Simulation Files | WRF Simulation Files
6474489,2,1,True,2022-04-21T11:08:14.739372+00:00|2022-04-21T11:08:14.739372+00:00,2022-04-21T13:49:15.126440+00:00|2022-04-21T13:49:15.126440+00:00,2|2,"Data sets for ""Formation of an Al-rich niccolite-type silica in subducted oceanic crust: implications for water transpor | Data sets for ""Formation of an Al-rich niccolite-type silica in subducted oceanic crust: implications for water transpor"
6474542,2,1,True,2022-04-21T06:38:16.081324+00:00|2022-04-21T06:38:16.081324+00:00,2022-04-21T13:49:15.083166+00:00|2022-04-21T13:49:15.083166+00:00,3|3,OntoChem PFAS CORE and Patent Files for MetFrag | OntoChem PFAS CORE and Patent Files for MetFrag
6474576,2,1,True,2022-04-21T06:42:00.312112+00:00|2022-04-21T06:42:00.312112+00:00,2022-04-21T13:49:14.821815+00:00|2022-04-21T13:49:14.821815+00:00,3|3,Accompanying data for the report data.europa.eu and Citizen-generated Data: Opportunities and challenges associated to t | Accompanying data for the report data.europa.eu and Citizen-generated Data: Opportunities and challenges associated to t
6474594,2,1,True,2022-04-21T06:48:00.535516+00:00|2022-04-21T06:48:00.535516+00:00,2024-04-06T11:49:51.367034+00:00|2024-04-06T11:49:51.367034+00:00,5|5,Magnetic Field Measurements from CIAO on 21 Mar 2017 | Magnetic Field Measurements from CIAO on 21 Mar 2017
6474634,2,1,True,2022-04-21T07:44:38.402569+00:00|2022-04-21T07:44:38.402569+00:00,2024-07-16T21:12:33.178145+00:00|2024-07-16T21:12:33.178145+00:00,5|5,Stellenkorpus - Forschungsdaten(management) 2020.01.03-2020.11.22 | Stellenkorpus - Forschungsdaten(management) 2020.01.03-2020.11.22
6474644,2,1,True,2022-04-21T07:11:29.383259+00:00|2022-04-21T07:11:29.383259+00:00,2022-04-27T09:16:42.914165+00:00|2022-04-27T09:16:42.914165+00:00,4|4,Infrastructure Networks within NFDI: Survey among Institutions partnering with NFDI consortia | Infrastructure Networks within NFDI: Survey among Institutions partnering with NFDI consortia
6474667,2,1,True,2022-04-21T07:18:19.554262+00:00|2022-04-21T07:18:19.554262+00:00,2023-07-29T01:39:49.183235+00:00|2023-07-29T01:39:49.183235+00:00,3|3,Microbial date | Microbial date
6474754,2,1,True,2022-04-21T07:58:17.205117+00:00|2022-04-21T07:58:17.205117+00:00,2022-04-21T13:49:15.094927+00:00|2022-04-21T13:49:15.094927+00:00,2|2,WeddleSea1km | WeddleSea1km
6474815,2,1,True,2022-04-21T08:48:54.129965+00:00|2022-04-21T08:48:54.129965+00:00,2022-04-21T13:49:14.955667+00:00|2022-04-21T13:49:14.955667+00:00,2|2,"Supporting Dataset for ""A synthetic C4 shuttle via the β-hydroxyaspartate cycle in C3 plants"" | Supporting Dataset for ""A synthetic C4 shuttle via the β-hydroxyaspartate cycle in C3 plants"""
6474831,2,1,True,2022-04-21T08:20:41.115050+00:00|2022-04-21T08:20:41.115050+00:00,2022-04-21T13:49:14.876132+00:00|2022-04-21T13:49:14.876132+00:00,2|2,CROSSBOW HLU3-UC1-TC1 & HLU3-UC3-TC1 AM Market prices in the demonstration period | CROSSBOW HLU3-UC1-TC1 & HLU3-UC3-TC1 AM Market prices in the demonstration period
6474865,2,1,True,2022-04-21T13:43:36.205374+00:00|2022-04-21T13:43:36.205374+00:00,2022-04-21T13:49:15.324824+00:00|2022-04-21T13:49:15.324824+00:00,2|2,NMR spectra of A-rich oligonucleotides that pause polymerase progression | NMR spectra of A-rich oligonucleotides that pause polymerase progression
6474908,2,1,True,2022-04-21T09:13:14.888455+00:00|2022-04-21T09:13:14.888455+00:00,2022-07-15T10:35:00.812099+00:00|2022-07-15T10:35:00.812099+00:00,3|3,"Tables 2, 3 and 4 | Tables 2, 3 and 4"
6474917,2,1,True,2022-04-21T08:51:59.312479+00:00|2022-04-21T08:51:59.312479+00:00,2022-04-21T13:49:14.885934+00:00|2022-04-21T13:49:14.885934+00:00,2|2,CROSSBOW HLU3-UC3-TC1 Energy arbitrage revenues for RES portfolio | CROSSBOW HLU3-UC3-TC1 Energy arbitrage revenues for RES portfolio
6474960,2,1,True,2022-04-21T09:05:23.216626+00:00|2022-04-21T09:05:23.216626+00:00,2022-04-21T13:49:15.278664+00:00|2022-04-21T13:49:15.278664+00:00,2|2,CROSSBOW HLU3-UC1-TC1 Energy arbitrage revenues for storage asset | CROSSBOW HLU3-UC1-TC1 Energy arbitrage revenues for storage asset
